x,y,z,nx,ny,nz,u,v
1.49550397,3.75000000,0.29022433,0.120414,-0.135094,0.983489,0.175276,0.750000
1.58140108,4.00000000,0.31404794,0.116998,-0.133974,0.984054,0.175276,0.800000
1.66729820,4.25000000,0.33787155,0.113282,-0.132754,0.984654,0.175276,0.850000
1.75319532,4.50000000,0.36169517,0.109225,-0.131421,0.985291,0.175276,0.900000
1.83909244,4.75000000,0.38551878,0.104778,-0.129958,0.985968,0.175276,0.950000
1.92498955,5.00000000,0.40934239,0.099883,-0.128344,0.986687,0.175276,1.000000
0.26064191,0.00000000,-0.07523589,0.144770,-0.143336,0.979028,0.206107,0.000000
0.34520793,0.25000000,-0.05113922,0.143465,-0.142919,0.979281,0.206107,0.050000
0.42977395,0.50000000,-0.02704256,0.142091,-0.142479,0.979546,0.206107,0.100000
0.51433997,0.75000000,-0.00294590,0.140641,-0.142016,0.979822,0.206107,0.150000
0.59890599,1.00000000,0.02115077,0.139111,-0.141526,0.980112,0.206107,0.200000
0.68347201,1.25000000,0.04524743,0.137492,-0.141007,0.980415,0.206107,0.250000
0.76803803,1.50000000,0.06934410,0.135777,-0.140458,0.980732,0.206107,0.300000
0.85260405,1.75000000,0.09344076,0.133957,-0.139875,0.981066,0.206107,0.350000
0.93717007,2.00000000,0.11753743,0.132023,-0.139254,0.981416,0.206107,0.400000
1.02173609,2.25000000,0.14163409,0.129962,-0.138593,0.981785,0.206107,0.450000
1.10630211,2.50000000,0.16573076,0.127764,-0.137886,0.982173,0.206107,0.500000
1.19086812,2.75000000,0.18982742,0.125412,-0.137130,0.982582,0.206107,0.550000
1.27543414,3.00000000,0.21392408,0.122890,-0.136319,0.983013,0.206107,0.600000
1.36000016,3.25000000,0.23802075,0.120180,-0.135446,0.983469,0.206107,0.650000
1.44456618,3.50000000,0.26211741,0.117260,-0.134505,0.983950,0.206107,0.700000
1.52913220,3.75000000,0.28621408,0.114104,-0.133486,0.984460,0.206107,0.750000
1.61369822,4.00000000,0.31031074,0.110683,-0.132381,0.985000,0.206107,0.800000
1.69826424,4.25000000,0.33440741,0.106962,-0.131177,0.985572,0.206107,0.850000
1.78283026,4.50000000,0.35850407,0.102900,-0.129862,0.986178,0.206107,0.900000
1.86739628,4.75000000,0.38260074,0.098447,-0.128418,0.986822,0.206107,0.950000
1.95196230,5.00000000,0.40669740,0.093546,-0.126825,0.987504,0.206107,1.000000
0.32077411,0.00000000,-0.08382521,0.134317,-0.140335,0.980951,0.238751,0.000000
0.40384601,0.25000000,-0.05943484,0.133008,-0.139923,0.981188,0.238751,0.050000
0.48691790,0.50000000,-0.03504448,0.131630,-0.139489,0.981436,0.238751,0.100000
0.56998979,0.75000000,-0.01065411,0.130177,-0.139032,0.981695,0.238751,0.150000
0.65306168,1.00000000,0.01373626,0.128642,-0.138548,0.981965,0.238751,0.200000
0.73613358,1.25000000,0.03812663,0.127019,-0.138037,0.982248,0.238751,0.250000
0.81920547,1.50000000,0.06251700,0.125300,-0.137494,0.982545,0.238751,0.300000
0.90227736,1.75000000,0.08690737,0.123476,-0.136918,0.982857,0.238751,0.350000
0.98534925,2.00000000,0.11129774,0.121537,-0.136306,0.983183,0.238751,0.400000
1.06842115,2.25000000,0.13568811,0.119471,-0.135653,0.983527,0.238751,0.450000
1.15149304,2.50000000,0.16007847,0.117267,-0.134956,0.983888,0.238751,0.500000
1.23456493,2.75000000,0.18446884,0.114909,-0.134210,0.984268,0.238751,0.550000
1.31763682,3.00000000,0.20885921,0.112382,-0.133409,0.984669,0.238751,0.600000
1.40070871,3.25000000,0.23324958,0.109666,-0.132548,0.985091,0.238751,0.650000
1.48378061,3.50000000,0.25763995,0.106739,-0.131619,0.985537,0.238751,0.700000
1.56685250,3.75000000,0.28203032,0.103576,-0.130613,0.986008,0.238751,0.750000
1.64992439,4.00000000,0.30642069,0.100148,-0.129523,0.986506,0.238751,0.800000
1.73299628,4.25000000,0.33081105,0.096418,-0.128335,0.987033,0.238751,0.850000
1.81606818,4.50000000,0.35520142,0.092348,-0.127037,0.987590,0.238751,0.900000
1.89914007,4.75000000,0.37959179,0.087886,-0.125612,0.988179,0.238751,0.950000
1.98221196,5.00000000,0.40398216,0.082976,-0.124041,0.988802,0.238751,1.000000
0.38750001,0.00000000,-0.09237782,0.116140,-0.135009,0.984014,0.273005,0.000000
0.46891265,0.25000000,-0.06768604,0.114826,-0.134602,0.984224,0.273005,0.050000
0.55032530,0.50000000,-0.04299426,0.113442,-0.134173,0.984443,0.273005,0.100000
0.63173795,0.75000000,-0.01830248,0.111982,-0.133720,0.984672,0.273005,0.150000
0.71315060,1.00000000,0.00638930,0.110442,-0.133242,0.984911,0.273005,0.200000
0.79456325,1.25000000,0.03108108,0.108812,-0.132736,0.985160,0.273005,0.250000
0.87597590,1.50000000,0.05577286,0.107086,-0.132200,0.985422,0.273005,0.300000
0.95738855,1.75000000,0.08046464,0.105254,-0.131630,0.985695,0.273005,0.350000
1.03880120,2.00000000,0.10515643,0.103307,-0.131025,0.985982,0.273005,0.400000
1.12021385,2.25000000,0.12984821,0.101234,-0.130379,0.986282,0.273005,0.450000
1.20162650,2.50000000,0.15453999,0.099021,-0.129690,0.986598,0.273005,0.500000
1.28303915,2.75000000,0.17923177,0.096655,-0.128952,0.986929,0.273005,0.550000
1.36445179,3.00000000,0.20392355,0.094118,-0.128160,0.987277,0.273005,0.600000
1.44586444,3.25000000,0.22861533,0.091392,-0.127309,0.987644,0.273005,0.650000
1.52727709,3.50000000,0.25330711,0.088455,-0.126390,0.988029,0.273005,0.700000
1.60868974,3.75000000,0.27799889,0.085281,-0.125397,0.988435,0.273005,0.750000
1.69010239,4.00000000,0.30269067,0.081841,-0.124319,0.988861,0.273005,0.800000
1.77151504,4.25000000,0.32738246,0.078100,-0.123145,0.989311,0.273005,0.850000
1.85292769,4.50000000,0.35207424,0.074016,-0.121861,0.989784,0.273005,0.900000
1.93434034,4.75000000,0.37676602,0.069541,-0.120453,0.990280,0.273005,0.950000
