x,y,z,nx,ny,nz,u,v
2.61872633,5.00000000,0.46895986,-0.000000,1.000000,0.000000,0.824724,0.250000
2.61844995,5.00000000,0.45577782,0.000000,1.000000,-0.000000,0.824724,0.500000
2.61817356,5.00000000,0.44259578,-0.000000,1.000000,0.000000,0.824724,0.750000
2.61789718,5.00000000,0.42941373,0.000000,1.000000,-0.000000,0.824724,1.000000
2.64749481,5.00000000,0.47880321,0.000000,1.000000,0.000000,0.853553,0.000000
2.64726464,5.00000000,0.46722939,-0.000000,1.000000,0.000000,0.853553,0.250000
2.64703447,5.00000000,0.45565557,0.000000,1.000000,-0.000000,0.853553,0.500000
2.64680429,5.00000000,0.44408174,-0.000000,1.000000,0.000000,0.853553,0.750000
2.64657412,5.00000000,0.43250792,-0.000000,1.000000,0.000000,0.853553,1.000000
2.67332244,5.00000000,0.47566824,0.000000,1.000000,-0.000000,0.880203,0.000000
2.67313614,5.00000000,0.46560523,0.000000,1.000000,-0.000000,0.880203,0.250000
2.67294984,5.00000000,0.45554223,0.000000,1.000000,-0.000000,0.880203,0.500000
2.67276354,5.00000000,0.44547922,0.000000,1.000000,-0.000000,0.880203,0.750000
2.67257724,5.00000000,0.43541621,0.000000,1.000000,-0.000000,0.880203,1.000000
2.69544410,5.00000000,0.47293974,-0.000000,1.000000,0.000000,0.904508,0.000000
2.69530229,5.00000000,0.46419313,-0.000000,1.000000,0.000000,0.904508,0.250000
2.69516048,5.00000000,0.45544652,-0.000000,1.000000,0.000000,0.904508,0.500000
2.69501866,5.00000000,0.44669991,-0.000000,1.000000,0.000000,0.904508,0.750000
2.69487685,5.00000000,0.43795330,-0.000000,1.000000,0.000000,0.904508,1.000000
2.71440869,5.00000000,0.47055200,-0.000000,1.000000,0.000000,0.926320,0.000000
2.71429185,5.00000000,0.46295789,0.000000,1.000000,-0.000000,0.926320,0.250000
2.71417501,5.00000000,0.45536378,-0.000000,1.000000,0.000000,0.926320,0.500000
2.71405818,5.00000000,0.44776966,-0.000000,1.000000,0.000000,0.926320,0.750000
2.71394134,5.00000000,0.44017555,-0.000000,1.000000,0.000000,0.926320,1.000000
2.73311874,5.00000000,0.46803919,-0.000000,1.000000,0.000000,0.945503,0.000000
2.73301639,5.00000000,0.46165980,0.000000,1.000000,-0.000000,0.945503,0.250000
2.73291404,5.00000000,0.45528041,0.000000,1.000000,-0.000000,0.945503,0.500000
2.73281169,5.00000000,0.44890102,-0.000000,1.000000,0.000000,0.945503,0.750000
2.73270934,5.00000000,0.44252162,-0.000000,1.000000,0.000000,0.945503,1.000000
2.75268380,5.00000000,0.46523710,0.000000,1.000000,0.000000,0.961940,0.000000
2.75259701,5.00000000,0.46021498,0.000000,1.000000,-0.000000,0.961940,0.250000
2.75251022,5.00000000,0.45519287,0.000000,1.000000,0.000000,0.961940,0.500000
2.75242343,5.00000000,0.45017075,-0.000000,1.000000,0.000000,0.961940,0.750000
2.75233664,5.00000000,0.44514864,-0.000000,1.000000,0.000000,0.961940,1.000000
2.77252882,5.00000000,0.46226414,-0.000000,1.000000,0.000000,0.975528,0.000000
2.77246229,5.00000000,0.45868425,0.000000,1.000000,-0.000000,0.975528,0.250000
2.77239576,5.00000000,0.45510436,0.000000,1.000000,-0.000000,0.975528,0.500000
2.77232923,5.00000000,0.45152447,-0.000000,1.000000,0.000000,0.975528,0.750000
2.77226270,5.00000000,0.44794458,-0.000000,1.000000,0.000000,0.975528,1.000000
2.79104847,5.00000000,0.45941010,-0.000000,1.000000,0.000000,0.986185,0.000000
2.79100524,5.00000000,0.45721613,-0.000000,1.000000,0.000000,0.986185,0.250000
2.79096200,5.00000000,0.45502216,0.000000,1.000000,-0.000000,0.986185,0.500000
2.79091877,5.00000000,0.45282819,0.000000,1.000000,-0.000000,0.986185,0.750000
2.79087554,5.00000000,0.45063422,-0.000000,1.000000,0.000000,0.986185,1.000000
2.80623324,5.00000000,0.45702965,0.000000,1.000000,-0.000000,0.993844,0.000000
2.80621194,5.00000000,0.45599235,0.000000,1.000000,-0.000000,0.993844,0.250000
2.80619063,5.00000000,0.45495505,0.000000,1.000000,-0.000000,0.993844,0.500000
2.80616933,5.00000000,0.45391775,0.000000,1.000000,-0.000000,0.993844,0.750000
2.80614802,5.00000000,0.45288045,0.000000,1.000000,-0.000000,0.993844,1.000000
2.81621652,5.00000000,0.45544938,0.000000,1.000000,0.000000,0.998459,0.000000
2.81621085,5.00000000,0.45518021,-0.000000,1.000000,0.000000,0.998459,0.250000
2.81620519,5.00000000,0.45491105,0.000000,1.000000,-0.000000,0.998459,0.500000
2.81619953,5.00000000,0.45464189,-0.000000,1.000000,0.000000,0.998459,0.750000
2.81619386,5.00000000,0.45437272,-0.000000,1.000000,0.000000,0.998459,1.000000
2.81969887,5.00000000,0.45489572,0.000000,0.000000,0.000000,1.000000,0.000000
2.81969887,5.00000000,0.45489572,0.000000,0.000000,0.000000,1.000000,0.250000
2.81969887,5.00000000,0.45489572,0.000000,0.000000,0.000000,1.000000,0.500000
2.81969887,5.00000000,0.45489572,0.000000,0.000000,0.000000,1.000000,0.750000
2.81969887,5.00000000,0.45489572,0.000000,0.000000,0.000000,1.000000,1.000000
